invoice_id,vendor_id,vendor_name,invoice_date,due_date,amount,item_count,payment_status,description,is_fraud,anomaly_reason
3804423c,2049,Cruz-Thompson,2025-09-30,2025-10-20,4464.23,10,Paid,Projector - quarterly maintenance,0,Normal
bb152215,1387,Price-Valencia,2025-07-03,2025-08-02,2439.0,7,Paid,Installation Service - customer support included,0,Normal
bb120b23,1183,Barrera Group,2025-07-06,2025-08-11,2750.93,3,Unpaid,Desk Chair - quarterly maintenance,0,Normal
b9f8651f,1824,Jackson and Sons,2025-08-27,2025-09-14,1476.87,3,Pending,Router - installation included,0,Normal
2c793253,1740,Carr Ltd,2025-09-20,2025-10-26,4537.99,3,Paid,Coffee Machine - customer support included,0,Normal
74ea2035,1741,Williams PLC,2025-05-09,2025-06-17,2567.03,8,Pending,Maintenance Service - quarterly maintenance,0,Normal
e67b2b0b,2099,Moore PLC,2025-05-20,2025-06-29,2328.3,9,Paid,Laptop - urgent delivery,0,Normal
dbf83958,1217,"Silva, Hansen and Turner",2025-08-16,2025-09-24,1103.94,1,Unpaid,Desk Chair - customer support included,0,Normal
08cf9250,1044,"Mills, Scott and Lam",2025-07-26,2025-08-28,1675.51,5,Paid,USB Drive - customer support included,0,Normal
53de29a0,1305,"Fox, Chapman and Todd",2025-08-31,2025-09-28,3392.79,9,Unpaid,Monitor - urgent delivery,0,Normal
51707a8e,1342,Hill-Thomas,2025-10-10,2025-11-02,2188.36,1,Pending,Whiteboard - installation included,0,Normal
4cd98ae0,2035,Aguirre Group,2025-05-25,2025-06-26,288.74899999999997,9,Pending,Projector - bulk order,1,Suspicious invoice amount
df5ea93c,1440,Sims PLC,2025-08-13,2025-09-11,2309.6,7,Pending,Coffee Machine - bulk order,0,Normal
9163e4d9,1996,Carr Inc,2025-05-10,2025-05-05,2409.85,1,Paid,Printer - monthly supply,1,Due date earlier than invoice date
b9359905,1103,Harris-Mason,2025-05-31,2025-07-03,1279.81,1,Paid,Projector - customer support included,0,Normal
41b36021,1165,Page LLC,2025-10-14,2025-11-09,4773.66,9,Unpaid,Maintenance Service - installation included,0,Normal
51a1c482,1262,"Gomez, Mata and Miller",2025-08-22,2025-09-20,910.94,10,Unpaid,Notebook - for office use,0,Normal
dbf88cc0,1349,"Ramos, Warren and Robertson",2025-09-01,2025-10-02,169.4,5,Paid,Maintenance Service - urgent delivery,0,Normal
0c50f1d6,1956,Parker-Spencer,2025-06-01,2025-06-25,1134.57,6,Unpaid,Desk Chair - customer support included,0,Normal
e34ec682,1966,Wade-Johnson,2025-07-10,2025-08-02,1545.23,8,Paid,Software Subscription - quarterly maintenance,0,Normal
f731d567,1069,Mercado-Bass,2025-07-04,2025-08-13,1595.15,7,Paid,Pen Set - monthly supply,0,Normal
3874e7cf,1901,"Torres, Williams and Ramirez",2025-09-14,2025-10-13,446.36,9,Unpaid,Maintenance Service - for office use,0,Normal
68115f84,1597,Edwards PLC,2025-05-08,2025-05-01,2866.8,10,Paid,Keyboard - monthly supply,1,Due date earlier than invoice date
c77e5b7e,1982,"Ryan, Hale and Walker",2025-08-17,2025-09-12,1577.81,7,Unpaid,Delivery Service - installation included,0,Normal
3898accf,1239,Murray-Harper,2025-08-20,2025-09-11,4518.81,10,Pending,Pen Set - monthly supply,0,Normal
100041ee,1360,"Moore, James and Miranda",2025-04-29,2025-05-30,3200.61,8,Unpaid,OfficeDesk - for office use,1,Suspicious text validation
20646a48,1944,"Baxter, Roy and Hunt",2025-05-16,2025-06-16,1851.16,1,Pending,USB Drive - customer support included,0,Normal
a6d20cec,1086,Ramos-Sanders,2025-07-01,2025-07-22,3657.75,9,Paid,Monitor - monthly supply,0,Normal
ac4d0f68,1142,Murphy-Nelson,2025-05-28,2025-07-06,2320.06,9,Unpaid,Laptop - bulk order,0,Normal
ee680fa6,1350,Russell-Carter,2025-08-17,2025-09-26,1185.01,8,Unpaid,Consulting Services - customer support included,0,Normal
6db113e7,1210,Harding-Mcgee,2025-08-18,2025-09-28,1657.58,3,Paid,PenSet - bulk order,1,Suspicious text validation
d0e8b93a,1910,Mccullough-Kelly,2025-05-01,2025-06-14,106.03,3,Pending,Consulting Services - bulk order,0,Normal
3000b07b,1987,Brown Group,2025-05-17,2025-06-13,402.66,1,Pending,CoffeeMachine - installation included,1,Suspicious text validation
cef39bf1,1870,Vargas-Velasquez,2025-06-04,2025-06-19,3056.83,1,Paid,USBDrive - monthly supply,1,Suspicious text validation
998b486e,1365,Brown-Osborne,2025-09-08,2025-08-30,2453.88,4,Paid,Pen Set - quarterly maintenance,1,Due date earlier than invoice date
e99ea1d5,1885,Gibbs and Sons,2025-10-05,2025-11-03,1429.15,3,Pending,Projector- urgent delivery,1,Suspicious text validation
5342bc18,2019,"Navarro, Barajas and Gibson",2025-10-17,2025-11-04,153.88,10,Pending,Consulting Services - installation included,0,Normal
76ac5d05,2024,Jacobs LLC,2025-06-12,2025-06-28,2814.21,4,Paid,CleaningService - for office use,1,Suspicious text validation
748e81ea,1577,"Guzman, Webster and York",2025-08-20,2025-09-27,134.16,2,Pending,Installation Service - for office use,0,Normal
915b9348,1626,Davidson-Jordan,2025-07-24,2025-08-21,212.65,4,Unpaid,Cleaning Service - bulk order,0,Normal
ceb0e2ec,1068,Smith Inc,2025-06-28,2025-08-06,1619.94,8,Pending,Printer - for office use,0,Normal
cf6a7842,1835,Lara Inc,2025-08-10,2025-09-12,2128.64,6,Pending,Pen Set - for office use,0,Normal
375934dc,1876,"Ramirez, Carter and Cole",2025-06-08,2025-07-01,2110.24,5,Unpaid,Office Desk - urgent delivery,0,Normal
407cb71d,1371,Reyes-Joyce,2025-08-17,2025-09-17,3374.48,9,Unpaid,Desk Chair - customer support included,0,Normal
bd1a3258,1715,"Sanchez, Burns and Davidson",2025-08-02,2025-09-13,4784.54,8,Paid,Office Desk - monthly supply,0,Normal
694b1180,1285,Banks-Porter,2025-08-30,2025-09-22,3384.1,4,Pending,MaintenanceService - quarterly maintenance,1,Suspicious text validation
4285a0a5,1839,Hess-Arnold,2025-10-10,2025-11-03,1412.59,3,Paid,Maintenance Service - for office use,0,Normal
294cb943,1764,Harrison Inc,2025-09-14,2025-10-02,886.48,6,Paid,Laptop - installation included,0,Normal
e3c983d8,1158,"Ramirez, Williams and Thomas",2025-05-26,2025-06-26,1446.41,8,Unpaid,Monitor - customer support included,0,Normal
afe8e06c,1781,"Jones, Baker and Jones",2025-06-10,2025-07-19,1607.34,5,Paid,Router - urgent delivery,0,Normal
9f70b450,2007,Henderson Group,2025-06-12,2025-07-10,1841.83,10,Unpaid,Software Subscription - monthly supply,0,Normal
5a667852,1695,Carter-Avila,2025-10-02,2025-11-10,3399.14,2,Unpaid,Delivery Service - bulk order,0,Normal
2d70d2e7,1431,"Rodriguez, Howell and Walker",2025-09-20,2025-09-19,3861.82,2,Pending,Printer - bulk order,1,Due date earlier than invoice date
07cc62be,1703,Mason LLC,2025-07-17,2025-08-05,1387.5,8,Paid,Keyboard - customer support included,1,Suspicious invoice amount
b9f8651f,1909,Quinn and Sons,2025-10-10,2025-11-07,1157.31,4,Unpaid,Desk Chair - urgent delivery,1,Duplicate invoice ID
43122f62,1269,Leach-Garcia,2025-05-17,2025-06-12,3036.29,4,Pending,Notebook - for office use,0,Normal
588a39ab,1172,Pittman-Stewart,2025-08-09,2025-09-18,2244.85,8,Unpaid,Notebook - quarterly maintenance,0,Normal
46d6e18a,1249,Smith Ltd,2025-09-03,2025-08-24,1798.69,10,Pending,Keyboard - installation included,1,Due date earlier than invoice date
19f489fc,1936,Sparks PLC,2025-06-22,2025-07-07,452.74,2,Unpaid,Whiteboard - urgent delivery,0,Normal
65d68855,2100,Rios Group,2025-09-10,2025-09-28,4771.24,2,Paid,Laptop- customer support included,1,Suspicious text validation
3a798313,1494,Anderson-Coffey,2025-08-20,2025-09-19,1290.49,5,Pending,USB Drive - installation included,1,Duplicate invoice ID
08a0c154,1399,Wilson and Sons,2025-09-06,2025-08-30,849.04,2,Paid,Laptop - installation included,1,Due date earlier than invoice date
fa72fc76,2013,"Herrera, Manning and Robles",2025-09-05,2025-10-13,1143.26,6,Pending,Coffee Machine - for office use,0,Normal
6c2e95c0,1084,Rangel and Sons,2025-06-04,2025-07-08,3119.85,4,Paid,Laptop - bulk order,0,Normal
efb1b59c,1541,Clarke-Aguilar,2025-10-07,2025-09-30,2256.39,8,Pending,Office Desk - urgent delivery,1,Due date earlier than invoice date
144268f3,2069,Gallegos-Hansen,2025-08-14,2025-09-19,2362.26,6,Unpaid,MaintenanceService - customer support included,1,Suspicious text validation
0d4c3aa3,1746,Adams-Mcclain,2025-09-26,2025-10-15,18610.95,4,Paid,Mouse - urgent delivery,1,Suspicious invoice amount
e4f8042e,2099,"Levy, Williams and Martinez",2025-06-02,2025-07-09,4265.89,8,Unpaid,Stationery Set - bulk order,0,Normal
ae17086e,1845,Carpenter-Warner,2025-09-26,2025-10-12,4413.93,3,Unpaid,Monitor - installation included,1,Duplicate invoice ID
eb63f047,1218,Rogers Inc,2025-08-23,2025-09-13,4226.87,9,Paid,Office Desk - urgent delivery,0,Normal
45660c13,1158,Harding LLC,2025-07-12,2025-08-25,3355.5,10,Paid,Whiteboard - installation included,0,Normal
d8e2f7be,1288,Farmer and Sons,2025-08-05,2025-09-03,4247.96,1,Unpaid,Software Subscription - urgent delivery,0,Normal
f98b9cbd,1105,Johnson Group,2025-05-15,2025-06-28,2461.36,7,Unpaid,Software Subscription - monthly supply,1,Duplicate invoice ID
2e53137f,1705,Webb and Sons,2025-05-09,2025-06-20,657.17,2,Paid,DeskChair - for office use,1,Suspicious text validation
f5107858,1881,"Harris, Johnson and West",2025-08-08,2025-09-07,3746.14,6,Pending,Projector - quarterly maintenance,0,Normal
3b152013,1344,Hampton and Sons,2025-06-03,2025-07-14,4060.27,3,Unpaid,Monitor- monthly supply,1,Suspicious text validation
de2a4edb,1775,Jones and Sons,2025-08-23,2025-10-07,1990.22,5,Unpaid,Software Subscription - bulk order,0,Normal
29d81f6f,1784,Holmes-Castillo,2025-10-14,2025-11-17,3473.12,8,Unpaid,Whiteboard - monthly supply,0,Normal
c04f97d9,1116,"Ray, Phillips and Perez",2025-09-28,2025-11-03,3574.42,6,Paid,Mouse - installation included,0,Normal
790f7a79,1584,"Schultz, Colon and Martin",2025-05-27,2025-06-17,3043.92,3,Pending,Laptop - installation included,0,Normal
a7bcae9d,1692,Hall-Richardson,2025-05-21,2025-06-05,2429.47,6,Paid,Cleaning Service - urgent delivery,0,Normal
8815296e,1039,Wilson-Lucas,2025-08-17,2025-09-22,46422.299999999996,10,Paid,Office Desk - installation included,1,Suspicious invoice amount
6e37f735,1897,Brown Group,2025-07-24,2025-08-25,218.02,2,Unpaid,Consulting Services - monthly supply,0,Normal
605fd1a8,1011,"Mann, Weeks and Jenkins",2025-06-19,2025-07-18,3684.19,2,Pending,Coffee Machine - bulk order,0,Normal
cde28483,1437,"Kennedy, Brooks and Ayers",2025-08-30,2025-09-29,3534.61,1,Pending,Consulting Services - customer support included,1,Duplicate invoice ID
d9f36cd5,1295,Richardson and Sons,2025-05-16,2025-06-20,4152.85,7,Unpaid,Projector - monthly supply,0,Normal
0719b0ff,1231,Hernandez-Mclean,2025-08-21,2025-09-11,4251.29,8,Paid,Delivery Service - urgent delivery,0,Normal
553253a8,1919,Smith and Sons,2025-05-20,2025-06-12,942.0,3,Pending,Notebook - urgent delivery,0,Normal
36a13442,1990,Johnson and Sons,2025-08-04,2025-09-09,638.57,10,Pending,USB Drive - customer support included,1,Duplicate invoice ID
0b08be7c,1059,Washington-Bond,2025-05-22,2025-07-03,3699.66,5,Paid,Desk Chair - urgent delivery,0,Normal
9af57a9a,1981,Sweeney-Alexander,2025-08-05,2025-08-24,4805.39,9,Pending,Delivery Service - bulk order,0,Normal
f3437953,1454,Boyle Group,2025-07-26,2025-08-14,3720.02,4,Pending,PenSet - bulk order,1,Suspicious text validation
54547690,1580,Drake Group,2025-06-04,2025-07-05,329.91100000000006,8,Paid,Pen Set - installation included,1,Suspicious invoice amount
43e1a5ac,1102,"Bryant, Hooper and Mclaughlin",2025-06-17,2025-07-14,1913.14,7,Paid,Laptop - bulk order,0,Normal
cf97cf8f,1084,"White, Figueroa and Jones",2025-08-23,2025-09-13,325.75,9,Unpaid,Installation Service - quarterly maintenance,1,Duplicate invoice ID
8680deaf,1807,Anderson-Burnett,2025-07-15,2025-07-11,374.48,9,Pending,Office Desk - bulk order,1,Due date earlier than invoice date
959564d2,1155,Marsh-Gregory,2025-10-06,2025-11-14,18174.55,3,Unpaid,Mouse - monthly supply,1,Suspicious invoice amount
d71b1252,1689,Bishop-Johnson,2025-09-01,2025-09-23,1861.62,10,Pending,Pen Set - urgent delivery,0,Normal
0cfeb8fb,1415,Hoffman and Sons,2025-05-06,2025-06-11,2605.56,3,Paid,Delivery Service - installation included,0,Normal
ab2f22cc,1737,"George, Jackson and Gordon",2025-09-30,2025-09-24,4303.91,8,Pending,Consulting Services - for office use,1,Due date earlier than invoice date
b728efee,1992,"Choi, Simpson and Brown",2025-06-09,2025-06-30,1646.96,4,Paid,Cleaning Service - monthly supply,0,Normal
db33ddec,1038,Velez Inc,2025-10-07,2025-10-30,3865.16,8,Unpaid,Coffee Machine - urgent delivery,0,Normal
ac9dd440,1161,Lopez Group,2025-05-02,2025-04-26,3910.05,10,Paid,Maintenance Service - monthly supply,1,Due date earlier than invoice date
279a25b5,1914,Taylor-Potts,2025-05-15,2025-06-07,13926.75,1,Unpaid,Laptop - quarterly maintenance,1,Suspicious invoice amount
b2953176,1898,"Foster, Lindsey and Colon",2025-09-24,2025-11-06,2641.33,6,Pending,Laptop - installation included,0,Normal
a14f9926,1580,"Mccullough, Williams and Clay",2025-10-08,2025-11-16,3019.76,5,Paid,Projector - monthly supply,0,Normal
250db188,1852,Brown-Weber,2025-09-08,2025-10-07,2650.66,5,Unpaid,Office Desk - customer support included,0,Normal
508506cf,1158,"Henderson, Jefferson and Lewis",2025-06-23,2025-07-08,951.45,6,Paid,Laptop - urgent delivery,0,Normal
e78e7bb7,1997,"Preston, Ford and Johnson",2025-10-12,2025-11-26,410.25,1,Paid,Router - installation included,0,Normal
0b41779a,1614,"Morgan, Kirk and Luna",2025-10-22,2025-11-26,1645.02,4,Pending,Printer - for office use,0,Normal
608a48f6,1156,Le Ltd,2025-07-13,2025-08-17,2818.01,6,Pending,Installation Service - customer support included,0,Normal
83ec0e83,1500,Williams Ltd,2025-06-11,2025-07-04,890.85,7,Unpaid,Notebook - customer support included,0,Normal
0065dd15,1539,Brown-Castillo,2025-09-13,2025-10-21,2175.25,5,Pending,Delivery Service - for office use,0,Normal
77e3115e,1019,"Taylor, Nash and Baldwin",2025-08-23,2025-10-01,3225.29,8,Unpaid,Printer - bulk order,0,Normal
7985544c,1264,Espinoza Inc,2025-10-11,2025-11-18,3908.97,3,Pending,Cleaning Service - quarterly maintenance,0,Normal
c9184c65,1020,"Terry, Trujillo and Bauer",2025-08-15,2025-09-28,3840.36,5,Pending,Whiteboard - bulk order,1,Duplicate invoice ID
6c540d45,1614,Jackson and Sons,2025-04-26,2025-06-03,1821.81,1,Pending,Cleaning Service - installation included,0,Normal
587a87b1,1477,Green Ltd,2025-10-17,2025-11-14,3676.01,9,Pending,Cleaning Service - installation included,1,Duplicate invoice ID
12df6083,1678,"Harris, Parker and Dougherty",2025-09-04,2025-10-09,11122.449999999999,1,Unpaid,Keyboard - customer support included,1,Suspicious invoice amount
08398966,2044,"Rhodes, Wilkinson and Ball",2025-10-03,2025-11-02,2444.33,10,Paid,Projector - quarterly maintenance,0,Normal
522198a4,2053,Bullock-Cooper,2025-08-31,2025-10-14,1878.63,6,Paid,Whiteboard - bulk order,0,Normal
c92a3c57,1201,Gonzalez-Perkins,2025-05-14,2025-06-11,3428.37,4,Pending,Installation Service - customer support included,0,Normal
a3f32d11,1210,Morales-Moore,2025-09-24,2025-10-24,1857.96,3,Paid,Software Subscription - quarterly maintenance,1,Duplicate invoice ID
fd197f3d,1211,Valdez and Sons,2025-05-27,2025-07-09,3337.53,6,Unpaid,Router - installation included,0,Normal
963b5a3e,1259,Lewis LLC,2025-05-11,2025-06-08,3417.68,10,Paid,Keyboard - for office use,0,Normal
ecc0c2b1,1439,"Daniels, Brooks and Prince",2025-07-20,2025-08-29,42952.1,7,Paid,Installation Service - customer support included,1,Suspicious invoice amount
04c90fd2,2069,Joseph LLC,2025-09-03,2025-09-25,1925.42,3,Pending,Office Desk - bulk order,0,Normal
1d4a5bf3,2043,Webb PLC,2025-08-10,2025-09-08,3829.32,10,Paid,Laptop - urgent delivery,0,Normal
bd2faf83,2069,Rogers LLC,2025-04-30,2025-05-22,2781.13,4,Paid,Router- urgent delivery,1,Suspicious text validation
284acdb1,1708,Torres PLC,2025-09-30,2025-10-25,14760.9,3,Unpaid,Pen Set - quarterly maintenance,1,Suspicious invoice amount
da7be7be,1860,Brown Group,2025-08-14,2025-09-15,280.91,8,Pending,Installation Service - quarterly maintenance,0,Normal
bb2c7ba9,1267,Conner Inc,2025-10-11,2025-11-21,529.24,2,Pending,Printer - for office use,0,Normal
05f4100c,1807,"Carr, Campbell and Moore",2025-07-11,2025-08-14,1673.69,1,Paid,Printer - monthly supply,0,Normal
25223f84,1912,Yang and Sons,2025-06-12,2025-07-13,411.03400000000005,6,Unpaid,Office Desk - bulk order,1,Suspicious invoice amount
80178fee,1885,Martinez Group,2025-08-05,2025-09-17,4749.21,8,Pending,Projector - quarterly maintenance,0,Normal
20d1b988,1365,"Murphy, Conley and Little",2025-09-10,2025-10-22,4546.4,3,Unpaid,Installation Service - urgent delivery,0,Normal
486801ea,1653,Richardson-David,2025-08-29,2025-10-01,270.22,5,Pending,Delivery Service - for office use,1,Duplicate invoice ID
410dd3ef,1747,Zimmerman-Salinas,2025-09-26,2025-10-28,4540.05,8,Pending,Mouse- bulk order,1,Suspicious text validation
be19cda8,1121,Key-Bryant,2025-06-30,2025-07-18,976.64,7,Paid,Software Subscription - urgent delivery,0,Normal
bcb3109d,1639,Jones-Brown,2025-05-06,2025-05-28,2918.71,10,Paid,Delivery Service - monthly supply,0,Normal
293f4197,1401,"Stewart, Harvey and Wong",2025-10-12,2025-11-17,2170.64,8,Pending,Cleaning Service - urgent delivery,0,Normal
333c2455,1264,Jones-Calderon,2025-10-19,2025-11-10,237.62,8,Paid,Printer - bulk order,0,Normal
c7016b43,1006,"Hebert, Bennett and Smith",2025-07-07,2025-08-18,148.852,8,Pending,Delivery Service - installation included,1,Suspicious invoice amount
06ec7c60,1980,Jackson-Obrien,2025-07-18,2025-08-27,1387.9,3,Pending,Cleaning Service - for office use,0,Normal
85d161ea,1268,"Graves, Robinson and Brown",2025-06-12,2025-07-26,413.934,7,Pending,Stationery Set - bulk order,1,Suspicious invoice amount
535b100a,1843,"Dalton, Navarro and Lee",2025-07-22,2025-07-13,1572.99,4,Pending,Pen Set - customer support included,1,Due date earlier than invoice date
2bec18a0,1059,Long Group,2025-09-07,2025-10-09,2572.48,7,Unpaid,USB Drive - customer support included,0,Normal
eafab717,2039,"Jones, Mclaughlin and Grant",2025-07-27,2025-09-01,2990.78,1,Paid,Stationery Set - installation included,0,Normal
8797056b,1608,Reeves-Kirk,2025-08-26,2025-08-16,4835.65,1,Paid,Notebook - customer support included,1,Due date earlier than invoice date
a4a58b5e,1916,Waller-Hunter,2025-07-25,2025-08-13,1323.64,1,Pending,Pen Set - urgent delivery,0,Normal
fecce242,2030,"Coleman, Baldwin and Schultz",2025-07-03,2025-07-27,1928.24,10,Pending,Pen Set - bulk order,0,Normal
a02671da,1801,"Baird, King and Bowers",2025-06-27,2025-08-05,3572.78,7,Unpaid,Coffee Machine - monthly supply,0,Normal
df043009,1277,Patel-White,2025-05-01,2025-05-22,999.93,5,Pending,DeskChair - quarterly maintenance,1,Suspicious text validation
1bbf6bac,1791,Park Ltd,2025-05-20,2025-06-15,167.19,3,Unpaid,Delivery Service - quarterly maintenance,0,Normal
dbb551d0,1150,Hobbs and Sons,2025-07-31,2025-08-21,4305.05,8,Unpaid,Coffee Machine - bulk order,0,Normal
aceffbfd,1697,Lopez-White,2025-05-18,2025-06-20,1874.57,1,Unpaid,Mouse - quarterly maintenance,0,Normal
cb29b862,2051,Cook-Hall,2025-08-25,2025-09-09,2137.46,9,Unpaid,Coffee Machine - quarterly maintenance,0,Normal
cf6a7842,1427,"Mills, Ponce and Lucas",2025-09-12,2025-10-14,3619.83,5,Pending,Stationery Set - urgent delivery,1,Duplicate invoice ID
3e41035d,1026,Rogers-Rice,2025-05-27,2025-06-25,2484.59,6,Unpaid,Office Desk - quarterly maintenance,0,Normal
abe25a2d,1845,"Nichols, Wong and Soto",2025-06-02,2025-07-02,1345.24,3,Unpaid,Notebook - quarterly maintenance,0,Normal
e6740370,1524,Diaz-Olson,2025-06-17,2025-07-18,4506.39,10,Pending,Projector- installation included,1,Suspicious text validation
9757371a,1704,Harris-Reed,2025-07-25,2025-09-07,4057.92,2,Unpaid,DeskChair - for office use,1,Suspicious text validation
abc9e5d2,1726,Summers LLC,2025-05-22,2025-06-13,2716.81,10,Unpaid,Laptop - monthly supply,0,Normal
ae477cac,1541,"Duarte, Johnson and Romero",2025-08-09,2025-09-19,1510.39,6,Paid,Desk Chair - bulk order,0,Normal
f47e6138,1686,Hayes-Duncan,2025-09-05,2025-10-11,1061.01,4,Unpaid,Cleaning Service - installation included,0,Normal
161bbe1c,1098,Wilson-Yang,2025-06-11,2025-06-29,3533.43,7,Pending,Keyboard - customer support included,0,Normal
284ab413,1544,"Lawrence, Robinson and Meyer",2025-04-27,2025-04-22,4410.13,3,Paid,Notebook - quarterly maintenance,1,Due date earlier than invoice date
